id,titulo,autores,ano,link,texto
4317,Quantum Reinforcement Learning—Connecting Reinforcement Learning and Quantum Computing,Leonhard Kunczik,2022,https://doi.org/10.1007/978-3-658-37616-1_4,
4318,The Basics of Generative AI,Ravindra Das,2024,https://doi.org/10.1201/9781032666020-3,
4319,Croatian Speech Recognition,"Ivo Ipsic, Sanda Martincic-Ipsic",,https://doi.org/10.5772/10114,
4320,Buku Ajar Text Mining,Yulian Findawati,2020,https://doi.org/10.21070/2020/978-623-6833-19-3,
4321,Information Retrieval Systems,,1997,https://doi.org/10.1007/b102478,
4322,Appendix,Eduard Gans,1995,https://doi.org/10.1007/978-94-015-8523-1_5,
4323,The Future of Human–Robot Interaction,,2024,https://doi.org/10.1142/9789811282850_0008,
4324,Sem título,,1994,https://doi.org/10.1162/evco.1994.2.issue-4,
4325,Sem título,,2006,https://doi.org/10.1162/evco.2006.14.issue-2,
4326,Influences on future military autonomous systems,,2019,https://doi.org/10.1049/sbra517e_ch9,
4327,Acknowledgment to Reviewers of Robotics in 2020,,,https://doi.org/10.3390/robotics10010018,
4328,Acknowledgment to Reviewers of Robotics in 2021,,,https://doi.org/10.3390/robotics11010021,
4329,Sem título,,2002,https://doi.org/10.1162/evco.2002.10.issue-4,
4330,Heuristic Search,,2025,https://doi.org/10.1017/9781009284349.005,
4331,Principal Component Analysis for Special Types of Data,,,https://doi.org/10.1007/0-387-22440-8_13,
4332,Popular Culture And Forecasting,,,https://doi.org/10.5040/9781501311222.ch-005,
4333,Sem título,,2012,https://doi.org/10.11128/sne.22.1.1011,
4334,Sem título,,2011,https://doi.org/10.11128/sne.21.1.1004,
4335,Privacy-Preserving Transfer Learning,,2020,https://doi.org/10.1017/9781139061773.018,
4336,Awesome-META+: Meta-Learning Research and Learning Platform,"Jingyao Wang, Chuyuan Zhang, Ye Ding, Yuxuan Yang",,https://doi.org/10.36227/techrxiv.22688407,
4337,Sem título,,,https://doi.org/10.1117/12.2557935.6152378680001,
4338,Active Learning: student-generated podcasts,Rebekka Jolley,2022,https://doi.org/10.20919/opxr1032/99,
4339,Graph-aware federated learning,"Songtao Lu, Pengwei Xing, Han Yu",2024,https://doi.org/10.1016/b978-0-44-319037-7.00018-1,
4340,Bias and Fairness in Machine Learning,Abhishek Tiwari,,https://doi.org/10.59350/tqhjw-sjy18,
4341,AI Governance Multi-stakeholder Convening,K. Gretchen Greene,,https://doi.org/10.1093/oxfordhb/9780197579329.013.6,
4342,Integrating Social Science &amp; Data Science,,2019,https://doi.org/10.4135/9781526491503,
4343,Data Analytics in Insurance,Huijian Dong,2025,https://doi.org/10.1201/9781003620198-7,
4344,Predictive analytics in breast cancer prognosis,L. Ashok Kumar,2025,https://doi.org/10.1016/b978-0-443-29888-2.00004-0,
4345,Spatiotemporal Data Mining,,2010,https://doi.org/10.1201/9781420089776-11,
4346,Autonomous AI Agents for End-to-End Data Engineering Pipelines Deployment: Enhancing CI/CD Pipelines,Harshraj Bhoite,,https://doi.org/10.36227/techrxiv.174662424.46301311/v1,
4347,Visualization and Information Theory,,2016,https://doi.org/10.1201/9781315369228-8,
4348,Internet Information Visualization,Jin Zhang,,https://doi.org/10.1007/978-3-540-75148-9_8,
4349,Beginning Serverless Computing,Maddie Stigler,2018,https://doi.org/10.1007/978-1-4842-3084-8,
4350,Overview of Distributed Network Systems,,,https://doi.org/10.1007/0-387-23840-9_1,
4351,Distributed Network Systems: Case Studies,,,https://doi.org/10.1007/0-387-23840-9_14,
4352,Distributed Network Systems: Current Development,,,https://doi.org/10.1007/0-387-23840-9_15,
4353,Service Oriented Architecture,,,https://doi.org/10.1007/springerreference_62854,
4354,Kubernetes in Action,Marko Lukša,2018,https://doi.org/10.3139/9783446456020.fm,
4355,Microservices,Jinmin Yang,2025,https://doi.org/10.1007/978-3-031-93478-0_6,
4356,Observability and Relativistic Fluid Mechanics,Boris Khots,2021,https://doi.org/10.1201/9781003175902-12,
4357,How OpenTelemetry Enables Observability,Daniel Gomez Blanco,2023,https://doi.org/10.1007/978-1-4842-9075-0_2,
4358,The Need for Observability,Daniel Gomez Blanco,2023,https://doi.org/10.1007/978-1-4842-9075-0_1,
4359,Information security management,,,https://doi.org/10.3403/01300725,
4360,Information technology. Security techniques. Information security management systems. Requirements,,,https://doi.org/10.3403/30126472,
4361,Information technology. Security techniques. Information security management systems. Requirements,,,https://doi.org/10.3403/30126472u,
4362,APPLICATION SECURITY AND ISO27001,,2015,https://doi.org/10.2307/j.ctt19qgf1f.10,
4363,Information technology. Security techniques. Information security management. Measurement,,,https://doi.org/10.3403/30134765,
4364,Security Issues of IoT,Neha Gupta,2021,https://doi.org/10.4018/978-1-7998-2414-5.ch006,
4365,Health informatics. Public key infrastructure,,,https://doi.org/10.3403/30138512,
4366,Geospatial Authorization,,,https://doi.org/10.1007/springerreference_62158,
4367,"Zero Trust Architecture: Principles, Implementation, and Impact on Organizational Security",Yamini Kannan,2022,https://doi.org/10.21275/sr24716003250,
4368,Secure Two-Party Protocol for Privacy-Preserving Classification via Differential Privacy,Manish Kumar,,https://doi.org/10.18122/td/1604/boisestate,
4369,Decentralized Finance: Use-Cases,"Cordelia Friesendorf, Alena Blütener",2023,https://doi.org/10.1007/978-3-031-37488-3_9,
4370,Decentralized Autonomous Organizations and Organization Formation on Web3,,2024,https://doi.org/10.1017/9781009375665.015,
4371,Ubiquitous Computing for Cyber-Physical Systems,,2015,https://doi.org/10.1201/b19206-22,
4372,7 5G Access Networks,,2021,https://doi.org/10.1515/9783110724509-007,
4373,Introduction to Mobile Computing,,2004,https://doi.org/10.1017/cbo9780511546969.002,
4374,Innovating in User Experience,Christian Kraft,2012,https://doi.org/10.1007/978-1-4302-4150-8_2,
4428,BF quantization of MCS Proca model,Mihaela-Tinca Udristioiu,2015,https://doi.org/10.1063/1.4937231,
4375,Simulation of Digital Control Systems,"Musbah Aqel, A.I. Sheikh Ahmad, P.K. Mahanti",2002,https://doi.org/10.1080/713745638,
4376,Parallel computing in regional weather modeling,"John Michalakes, Roar Skålin",1997,https://doi.org/10.1016/s0167-8191(97)80583-2,
4377,14th International Conference on Distributed Computing Systems,,1994,https://doi.org/10.1109/icdcs.1994.302373,
4378,Quantum Classification Algorithms,Bhagvan Kommadi,2020,https://doi.org/10.1007/978-1-4842-6516-1_9,
4379,Hellenic Bioinformatics 2016,,,https://doi.org/10.7490/f1000research.1117513.1,
4380,Sem título,,2024,https://doi.org/10.1155/cone.v2024.1,
4381,www.atdementia.org.uk,Ann Aspinall,2009,https://doi.org/10.1108/17549450200900027,
4382,C-reactive protein levels and risk of mortality from cardiovascular disease in Japanese: The JACC Study,"Hiroyasu Iso, Renzhe Cui, Chigusa Date, Shogo Kikuchi, Akiko Tamakoshi",2009,https://doi.org/10.1016/j.atherosclerosis.2009.04.020,
4383,Neuronal Ceroid Lipofuscinosis in Border Collie Dogs in Japan: Clinical and Molecular Epidemiological Study (2000–2011),"Keijiro Mizukami, Takuji Kawamichi, Hiroshi Koie, Shinji Tamura, Satoru Matsunaga",2012,https://doi.org/10.1100/2012/383174,
4384,Introduction,,1997,https://doi.org/10.7551/mitpress/2016.003.0002,
4385,Discourse Centric Learning Analytics: Mapping the Terrain,"Simon Knight, Karen Littleton",,https://doi.org/10.18608/jla.2015.21.9,
4386,Computational Mathetics: The Missing Link in Intelligent Tutoring Systems Research?,John Self,1992,https://doi.org/10.1007/978-3-642-77681-6_4,
4387,PRINCIPLES OF SOFTWARE ENGINEERING,,2007,https://doi.org/10.1201/9780203496091-10,
4388,Engineering Methods from Method Requirements Specifications,"Daya Gupta, Naveen Prakash",2001,https://doi.org/10.1007/s007660170001,
4389,Practices of software maintenance,J. Singer,,https://doi.org/10.1109/icsm.1998.738502,
4390,Software engineering. Software product quality requirements and evaluation (SQuaRE). Data quality model,,,https://doi.org/10.3403/30168215u,
4391,Directions in software development and maintenance,T.J. Biggerstaff,,https://doi.org/10.1109/icsm.1993.366961,
4392,Particle size analysis. Image analysis methods,,,https://doi.org/10.3403/30116598u,
4393,Fine‐grain concurrency,Tony Hoare,2010,https://doi.org/10.1002/cpe.1457,
4394,Parallel Programming Using Coarray,Subrata Ray,2019,https://doi.org/10.1201/9780429326097-20,
4395,Basic Parallel Programming Techniques,STEVEN BRAWER,1989,https://doi.org/10.1016/b978-0-12-128470-1.50008-8,
4396,Adaptive Query Processing,,,https://doi.org/10.1007/springerreference_63891,
4397,Global Transaction Requirements and Business Perspectives,Dimitris N. Chorafas,1998,https://doi.org/10.1057/9780230376533_2,
4398,Elements of Ontologies,,,https://doi.org/10.1007/978-3-8349-9920-7_7,
4399,Semantic Web Standards,,,https://doi.org/10.1007/978-3-540-76452-6_12,
4400,Introduction to Digital Video Processing,Alan C. Bovik,2009,https://doi.org/10.1016/b978-0-12-374456-2.00004-9,
4401,Image and Video Processing for Disability,"Alice Caplier, Thierry Pun, Dimitrios Tzovaras",2007,https://doi.org/10.1186/1687-5281-2007-054743,
4402,Deep learning architectures for multimodal fusion,"M. Savithri, A. Arul Selvan Gnanamonickam",2026,https://doi.org/10.1016/b978-0-443-27528-9.00004-8,
4403,IEEE Transactions on Speech and Audio Processing Edics,,2005,https://doi.org/10.1109/tsa.2005.848063,
4404,Disentangled Multimodal Representation Learning for Recommendation,"Fan Liu, Zhenyang Li, Liqiang Nie",2025,https://doi.org/10.1007/978-3-031-83188-1_4,
4405,High-frequency Trading,"Satya R. Chakravarty, Palash Sarkar",2020,https://doi.org/10.1108/978-1-78973-893-320201015,
4406,Linguistic modeling of flexible manufacturing systems,,1993,https://doi.org/10.1016/0278-6125(93)90177-u,
4407,WITHDRAWN: Worldwide progress in renewable energy,Ali Sayigh,2009,https://doi.org/10.1016/j.renene.2008.12.025,
4408,Renewable Energy Technical Potential and Supply Curves for the Contiguous United States: 2024 Edition,"Anthony Lopez, Gabriel Zuckerman, Pavlo Pinchuk, Michael Gleason, Marie Rivers",2025,https://doi.org/10.2172/2500362,
4409,"McGrath, Alaska Community Energy Plan [Slides]","Aaron Cooke, David Martinez Biro, Milena Levey, Anne Corrigan",2024,https://doi.org/10.2172/3020283,
4410,Editorial Board,,2015,https://doi.org/10.1016/s2210-5379(15)00005-0,
4411,Introduction to Geographic Information Systems,,2016,https://doi.org/10.1201/9781420069143-8,
4412,AI for Climate Science: Advanced Modeling and Predictive Tools for Climate Change Impact,Murali Krishna Pasupuleti,,https://doi.org/10.62311/nesx/905797,
4413,Instructions for Contributors to Cartography and Geographic Information Systems,,1998,https://doi.org/10.1559/152304098782382972,
4414,"Index to Cartography and Geographic Information Systems, volume 23",,1997,https://doi.org/10.1559/152304097782438791,
4415,Acknowledgement to Reviewers of Remote Sensing in 2013,Remote Sensing Editorial Office,,https://doi.org/10.3390/rs6021725,
4416,Towards a theory of fuzzy probability for cognitive computing,Yingxu Wang,2014,https://doi.org/10.1109/icci-cc.2014.6921436,
4417,Relations between specific decision support systems,A. Bosman,1987,https://doi.org/10.1016/0167-9236(87)90176-x,
4418,Digital Transformation Strategy and Digital Business Strategy Capabilities,Richard Busulwa,2022,https://doi.org/10.4324/9781003254614-14,
4419,The Digital Disruption and Digital Transformation of Management,Richard Busulwa,2022,https://doi.org/10.4324/9781003254614-11,
4420,Information systems theoretical foundations,Z. Pawlak,1981,https://doi.org/10.1016/0306-4379(81)90023-5,
4421,Terminology Relating to Optical Character Recognition,,,https://doi.org/10.1520/f0149-92br09,
4422,Ninth International Workshop on Frontiers in Handwriting Recognition - Title Page,,2004,https://doi.org/10.1109/iwfhr.2004.75,
4423,Question Answering,"Sanda Harabagiu, Dan Moldovan",2012,https://doi.org/10.1093/oxfordhb/9780199276349.013.0031,
4424,Explainable Machine Learning for Chatbots,"Boris Galitsky, Saveli Goldberg",2019,https://doi.org/10.1007/978-3-030-04299-8_3,
4425,Finding a Meta-dialogue Strategy for Multi-intent Spoken Dialogue Systems,"Jakob Landesberger, Ute Ehrlich",2019,https://doi.org/10.5220/0008348701710176,
4426,Large Language Models and Multilingual Language Models,"Joss Moorkens, Andy Way, Séamus Lankford",2024,https://doi.org/10.4324/9781003381280-10,
4427,Table 1: Data augmentation operations.,,,https://doi.org/10.7717/peerj-cs.2600/table-1,
5334,Fault-tolerant systems,,,https://doi.org/10.1036/1097-8542.251650,
4429,Table 6: Hyperparameter optimization results for MGROS stock.,,,https://doi.org/10.7717/peerj-cs.3107/table-6,
4430,Introducing Open Forensic Science in R,Sam Tyner,,https://doi.org/10.59350/k5mwx-hwj87,
4431,Pre-Study Phase,,,https://doi.org/10.48060/tghn.31,
4432,References,,2014,https://doi.org/10.1075/nlp.11.refs,
4433,ACCV '95 Second Asian Conference on Computer Vision,,1995,https://doi.org/10.1006/cviu.1995.1011,
4434,"Computer Vision, Some Definitions, and Some History",,,https://doi.org/10.1017/9781316882641.004,
4435,Sem título,,,https://doi.org/10.70695/iaai202501a,
4436,Sem título,,,https://doi.org/10.70695/nvz68351,
4437,Sem título,,,https://doi.org/10.70695/2af41093,
4438,Sem título,,,https://doi.org/10.70695/iaai202503a,
4439,Sem título,,,https://doi.org/10.70695/iaai202504a,
4440,Sem título,,,https://doi.org/10.70695/iaai202601a,
4441,Sem título,,,https://doi.org/10.70695/1aa1202502a,
4442,Introducing Academia AI and Applications: a new platform for responsible and interdisciplinary AI research,"Zenglin Xu, Irwin King",,https://doi.org/10.20935/acadai7885,
4443,Killer Applications of Industrial AI,Jay Lee,2020,https://doi.org/10.1007/978-981-15-2144-7_4,
4444,"Neurosymbolic
                    <scp>AI</scp>",,2026,https://doi.org/10.1002/9781394302406.fmatter,
4445,Making AI Models Intelligible to Experts (Interpretability),Shashank Parmar,2026,https://doi.org/10.4018/979-8-3373-6935-8.ch005,
4446,Information technology�� Artificial intelligence�(AI)�� Bias in AI�systems and AI�aided decision making,,,https://doi.org/10.3403/30479293u,
4447,Information technology. Artificial intelligence (AI). Bias in AI systems and AI aided decision making,,,https://doi.org/10.3403/30431320u,
4448,Information technology. Artificial intelligence (AI). Bias in AI systems and AI aided decision making,,,https://doi.org/10.3403/30431320,
4449,Information technology�� Artificial intelligence�(AI)�� Bias in AI�systems and AI�aided decision making,,,https://doi.org/10.3403/30479293,
4450,Artificial intelligence�� Testing of AI,,,https://doi.org/10.3403/30548965u,
4451,Narrow AI vs. General AI vs. Super AI,Ahmed Banafa,2024,https://doi.org/10.1201/9781032669182-10,
4452,"Information technology�� Artificial intelligence (AI)��
Transparency taxonomy of AI systems",,,https://doi.org/10.3403/30452641u,
4453,Artificial intelligence�� Testing of AI,,,https://doi.org/10.3403/30548965,
4454,"Little ai, Big AI—Good AI, Bad AI",Jim Euchner,2019,https://doi.org/10.1080/08956308.2019.1587280,
4455,Research programs,The Bible of AI ™,,https://doi.org/10.21428/36973002.7a002798,
4456,Sem título,,,https://doi.org/10.3030/101224186,
4457,The Ethical Hackers of AI: Understanding the Merit in Unauthorized AI Research,Eric Hawkinson,,https://doi.org/10.62883/faxo3943,
4458,Sem título,,,https://doi.org/10.61686/ejdnk17577,
4459,AI-Assisted Statistical Writing in a Quantitative Research Methods Course,Lisa Romero,,https://doi.org/10.36851/ai-edu.vi.5287,
4460,"AI Governance, AI Safety, and AI Security Controls",Richard Kabanda,,https://doi.org/10.7753/ijcatr1502.1003,
4461,AI and Education,Geraldine Torrisi,,https://doi.org/10.1093/acrefore/9780190264093.013.1979,
4462,Responsible AI in Marketing: AI Booing and AI Washing Cycle of AI Mistrust,"Selcen Ozturkcan, Ayşe Aslı Bozdağ",2025,https://doi.org/10.1177/14707853251379285,
4463,Machine Learning Models,,2020,https://doi.org/10.1017/9781108552332.004,
4464,Generative models,Thomas P. Trappenberg,2019,https://doi.org/10.1093/oso/9780198828044.003.0008,
4465,Sem título,,2022,https://doi.org/10.1007/978-1-4842-7802-4_3,
4466,Sem título,,2022,https://doi.org/10.1007/978-1-4842-7802-4_8,
4467,Sem título,,2022,https://doi.org/10.1007/978-1-4842-7802-4_11,
4468,Machine learning for machine vision,,2012,https://doi.org/10.1017/cbo9780511996504.009,
4469,Sem título,,2022,https://doi.org/10.1007/978-1-4842-7802-4_14,
4470,Sem título,,2022,https://doi.org/10.1007/978-1-4842-7802-4_12,
4471,Sem título,,2022,https://doi.org/10.1007/978-1-4842-7802-4_13,
4472,Sem título,,2022,https://doi.org/10.1007/978-1-4842-7802-4_4,
